"order date,ship date,ship mode,segment,country,city,state,postal code,region,product id,category,sub-category,product name,sales,quantity,discount,profit,order year,order month,shipping days"
"2017-03-31,2017-04-02,second class,consumer,United States,New York City,New York,10011,east,FUR-FU-10004018,furniture,furnishings,Tensor Computer Mounted Lamp,29.78,2,0.0,8.0406,2017,3,2"
"2017-03-31,2017-04-02,second class,consumer,United States,New York City,New York,10011,east,TEC-PH-10002549,technology,phones,Polycom SoundPoint IP 450 VoIP phone,498.93,3,0.0,70.816875,2017,3,2"
"2017-03-31,2017-04-02,second class,consumer,United States,New York City,New York,10011,east,OFF-PA-10004911,office supplies,paper,""Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"",75.04,8,0.0,36.0192,2017,3,2"
"2017-01-02,2017-01-04,first class,corporate,United States,Jacksonville,North Carolina,28540,south,TEC-MA-10002178,technology,machines,Cisco CP-7937G Unified IP Conference Station Phone,498.93,2,0.5,-27.828,2017,1,2"
"2017-01-02,2017-01-04,first class,corporate,United States,Jacksonville,North Carolina,28540,south,OFF-BI-10003694,office supplies,binders,""Avery 3 1/2"""" Diskette Storage Pages, 10/Pack"",15.66,5,0.5,-12.528,2017,1,2"
"2017-01-02,2017-01-04,first class,corporate,United States,Jacksonville,North Carolina,28540,south,OFF-BI-10000474,office supplies,binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,0.5,-21.1596,2017,1,2"
"2015-05-28,2015-06-01,standard class,consumer,United States,Freeport,New York,11520,east,OFF-AR-10000411,office supplies,art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0.0,14.346,2015,5,4"
"2015-05-28,2015-06-01,standard class,consumer,United States,Freeport,New York,11520,east,OFF-LA-10000262,office supplies,labels,Avery 494,13.05,5,0.0,6.003,2015,5,4"
"2014-03-17,2014-03-24,standard class,consumer,United States,Lakeville,Minnesota,55044,central,OFF-AP-10001154,office supplies,appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0.0,36.5742,2014,3,7"
"2014-03-17,2014-03-24,standard class,consumer,United States,Lakeville,Minnesota,55044,central,OFF-PA-10000466,office supplies,paper,""Memo Book, 100 Message Capacity, 5 3/8Â” x 11Â”"",47.18,7,0.0,23.59,2014,3,7"
"2014-03-17,2014-03-24,standard class,consumer,United States,Lakeville,Minnesota,55044,central,OFF-AR-10003829,office supplies,art,Newell 35,19.68,6,0.0,5.7072,2014,3,7"
"2014-03-17,2014-03-24,standard class,consumer,United States,Lakeville,Minnesota,55044,central,OFF-BI-10001758,office supplies,binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0.0,25.098,2014,3,7"
"2014-03-17,2014-03-24,standard class,consumer,United States,Lakeville,Minnesota,55044,central,OFF-BI-10000136,office supplies,binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0.0,17.2224,2014,3,7"
"2014-10-03,2014-10-08,second class,consumer,United States,Evanston,Illinois,60201,central,FUR-CH-10002880,furniture,chairs,""Global High-Back Leather Tilter, Burgundy"",258.279,3,0.3,-39.724125,2014,10,5"
"2016-03-28,2016-03-31,first class,corporate,United States,Arlington,Virginia,22204,south,OFF-ST-10000649,office supplies,storage,Hanging Personal Folder File,31.4,2,0.0,7.85,2016,3,3"
"2017-05-04,2017-05-09,standard class,corporate,United States,San Francisco,California,94109,west,TEC-PH-10003092,technology,phones,Motorola L804,183.96,5,0.2,20.6955,2017,5,5"
"2017-05-04,2017-05-09,standard class,corporate,United States,San Francisco,California,94109,west,OFF-PA-10002250,office supplies,paper,Things To Do Today Pad,17.61,3,0.0,8.4528,2017,5,5"
"2017-05-04,2017-05-09,standard class,corporate,United States,San Francisco,California,94109,west,FUR-TA-10003473,furniture,tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,2017,5,5"
"2014-07-05,2014-07-05,same day,consumer,United States,Houston,Texas,77036,central,OFF-ST-10001522,office supplies,storage,""Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"",220.776,3,0.2,-39.724125,2014,7,0"
"2014-07-05,2014-07-05,same day,consumer,United States,Houston,Texas,77036,central,OFF-ST-10000563,office supplies,storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,0.2,-35.178,2014,7,0"
"2016-05-05,2016-05-07,first class,consumer,United States,Louisville,Kentucky,40214,south,OFF-PA-10003641,office supplies,paper,Xerox 1909,79.14,3,0.0,36.4044,2016,5,2"
"2017-04-26,2017-04-27,first class,consumer,United States,Fort Worth,Texas,76106,central,FUR-FU-10000010,furniture,furnishings,""DAX Value U-Channel Document Frames, Easel Back"",1.988,1,0.5,-1.4413,2017,4,1"
"2014-09-26,2014-10-01,second class,consumer,United States,Los Angeles,California,90049,west,FUR-CH-10002961,furniture,chairs,""Leather Task Chair, Black"",145.568,2,0.2,0.0,2014,9,5"
"2017-10-19,2017-10-25,standard class,corporate,United States,Philadelphia,Pennsylvania,19120,east,OFF-AR-10002956,office supplies,art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,7,0.2,9.2442,2017,10,6"
"2017-10-19,2017-10-25,standard class,corporate,United States,Philadelphia,Pennsylvania,19120,east,OFF-PA-10004041,office supplies,paper,""It's Hot Message Books with Stickers, 2 3/4"""" x 5"""""",23.68,4,0.2,7.4,2017,10,6"
"2017-10-19,2017-10-25,standard class,corporate,United States,Philadelphia,Pennsylvania,19120,east,TEC-PH-10001336,technology,phones,Digium D40 VoIP phone,309.576,4,0.4,-39.724125,2017,10,6"
"2017-11-10,2017-11-11,first class,corporate,United States,Tucson,Arizona,85705,west,OFF-BI-10001036,office supplies,binders,Cardinal EasyOpen D-Ring Binders,38.388,14,0.5,-25.592,2017,11,1"
"2017-11-10,2017-11-11,first class,corporate,United States,Tucson,Arizona,85705,west,TEC-MA-10003183,technology,machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.5,-39.724125,2017,11,1"
"2017-11-10,2017-11-11,first class,corporate,United States,Tucson,Arizona,85705,west,TEC-AC-10001314,technology,accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,0.2,-35.9928,2017,11,1"
"2017-11-10,2017-11-11,first class,corporate,United States,Tucson,Arizona,85705,west,TEC-PH-10002563,technology,phones,Adtran 1202752G1,201.584,2,0.2,15.1188,2017,11,1"
"2017-11-10,2017-11-11,first class,corporate,United States,Tucson,Arizona,85705,west,FUR-CH-10003312,furniture,chairs,Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs,498.93,4,0.2,-39.724125,2017,11,1"
"2017-07-08,2017-07-11,first class,home office,United States,Pico Rivera,California,90660,west,FUR-FU-10001588,furniture,furnishings,""Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"",145.9,5,0.0,62.737,2017,7,3"
"2015-12-24,2015-12-28,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,FUR-BO-10002613,furniture,bookcases,""Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"",498.93,7,0.5,-39.724125,2015,12,4"
"2015-12-24,2015-12-28,standard class,consumer,United States,Colorado Springs,Colorado,80906,west,OFF-AR-10003405,office supplies,art,""Dixon My First Ticonderoga Pencil, #2"",14.04,3,0.2,1.5795,2015,12,4"
"2017-03-07,2017-03-12,standard class,home office,United States,Clinton,Maryland,20735,east,TEC-AC-10004510,technology,accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0,4.908,2017,3,5"
"2014-04-01,2014-04-06,second class,consumer,United States,Vallejo,California,94591,west,OFF-LA-10002312,office supplies,labels,Avery 490,29.6,2,0.0,14.8,2014,4,5"
"2014-04-01,2014-04-06,second class,consumer,United States,Vallejo,California,94591,west,OFF-BI-10000042,office supplies,binders,""Pressboard Data Binder, Crimson, 12"""" X 8 1/2"""""",17.088,4,0.2,5.5536,2014,4,5"
"2015-09-14,2015-09-19,standard class,consumer,United States,Provo,Utah,84604,west,FUR-TA-10003008,furniture,tables,""Lesro Round Back Collection Coffee Table, End Table"",498.93,5,0.0,70.816875,2015,9,5"
"2014-08-04,2014-08-09,second class,consumer,United States,Pleasant Grove,Utah,84062,west,OFF-AP-10003590,office supplies,appliances,Hoover WindTunnel Plus Canister Vacuum,498.93,3,0.0,70.816875,2014,8,5"
"2014-08-04,2014-08-09,second class,consumer,United States,Pleasant Grove,Utah,84062,west,OFF-PA-10000806,office supplies,paper,Xerox 1934,447.84,8,0.0,70.816875,2014,8,5"
"2014-08-04,2014-08-09,second class,consumer,United States,Pleasant Grove,Utah,84062,west,OFF-AR-10000896,office supplies,art,Newell 329,16.4,5,0.0,4.264,2014,8,5"
"2014-08-04,2014-08-09,second class,consumer,United States,Pleasant Grove,Utah,84062,west,TEC-PH-10002310,technology,phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965,2014,8,5"
"2014-08-04,2014-08-09,second class,consumer,United States,Pleasant Grove,Utah,84062,west,OFF-ST-10002289,office supplies,storage,""Safco Wire Cube Shelving System, For Use as 4 or 5 14"""" Cubes, Black"",158.9,5,0.0,7.945,2014,8,5"
"2014-08-04,2014-08-09,second class,consumer,United States,Pleasant Grove,Utah,84062,west,OFF-BI-10002852,office supplies,binders,Ibico Standard Transparent Covers,13.184,1,0.2,4.7792,2014,8,5"
"2016-09-03,2016-09-09,standard class,home office,United States,Aurora,Illinois,60505,central,FUR-FU-10003394,furniture,furnishings,""Tenex """"The Solids"""" Textured Chair Mats"",83.952,3,0.5,-39.724125,2016,9,6"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,OFF-ST-10002344,office supplies,storage,""Carina 42""""Hx23 3/4""""W Media Storage Unit"",80.98,1,0.0,1.6196,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,OFF-PA-10001289,office supplies,paper,White Computer Printout Paper by Universal,348.84,9,0.0,70.816875,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,OFF-FA-10000053,office supplies,fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0.0,0.189,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,FUR-FU-10004091,furniture,furnishings,""Eldon 200 Class Desk Accessories, Black"",18.84,3,0.0,7.1592,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,FUR-BO-10004015,furniture,bookcases,""Bush Andora Bookcase, Maple/Graphite Gray Finish"",239.98,2,0.0,52.7956,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,OFF-EN-10003001,office supplies,envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0.0,70.816875,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,TEC-PH-10000215,technology,phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,104.85,3,0.0,28.3095,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,TEC-PH-10003645,technology,phones,Aastra 57i VoIP phone,484.83,3,0.0,70.816875,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,OFF-PA-10000357,office supplies,paper,""White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"",122.97,3,0.0,60.2553,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,OFF-ST-10004804,office supplies,storage,""Belkin 19"""" Vented Equipment Shelf, Black"",154.44,3,0.0,1.5444,2016,2,0"
"2016-02-05,2016-02-05,same day,home office,United States,Smyrna,Georgia,30080,south,OFF-PA-10003892,office supplies,paper,Xerox 1943,342.37,7,0.0,70.816875,2016,2,0"
"2017-07-03,2017-07-04,first class,corporate,United States,Burlington,North Carolina,27217,south,OFF-AR-10003514,office supplies,art,4009 Highlighters by Sanford,9.552,3,0.2,1.5522,2017,7,1"
"2017-10-09,2017-10-14,standard class,corporate,United States,Aurora,Illinois,60505,central,FUR-TA-10002958,furniture,tables,""Bevis Oval Conference Table, Walnut"",498.93,5,0.5,-39.724125,2017,10,5"
"2017-10-09,2017-10-14,standard class,corporate,United States,Aurora,Illinois,60505,central,FUR-TA-10001676,furniture,tables,Hon 61000 Series Interactive Training Tables,66.645,3,0.5,-39.724125,2017,10,5"
"2016-11-24,2016-11-26,first class,consumer,United States,New York City,New York,10035,east,OFF-BI-10000822,office supplies,binders,""Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"""" X 11"""""",17.216,4,0.2,6.0256,2016,11,2"
"2016-11-24,2016-11-26,first class,consumer,United States,New York City,New York,10035,east,OFF-PA-10004971,office supplies,paper,Xerox 196,11.56,2,0.0,5.6644,2016,11,2"
"2016-11-24,2016-11-26,first class,consumer,United States,New York City,New York,10035,east,TEC-AC-10002323,technology,accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0.0,11.492,2016,11,2"
"2016-11-24,2016-11-26,first class,consumer,United States,New York City,New York,10035,east,OFF-PA-10004888,office supplies,paper,Xerox 217,6.48,1,0.0,3.1104,2016,11,2"
"2016-11-01,2016-11-05,standard class,home office,United States,Salem,Virginia,24153,south,TEC-PH-10003988,technology,phones,""LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"",21.8,2,0.0,6.104,2016,11,4"
"2016-11-01,2016-11-05,standard class,home office,United States,Salem,Virginia,24153,south,OFF-EN-10002230,office supplies,envelopes,Airmail Envelopes,251.79,3,0.0,70.816875,2016,11,4"
"2016-04-19,2016-04-25,standard class,home office,United States,Columbus,Ohio,43229,east,FUR-TA-10002622,furniture,tables,""Bush Andora Conference Table, Maple/Graphite Gray Finish"",205.176,2,0.4,-39.724125,2016,4,6"
"2016-04-19,2016-04-25,standard class,home office,United States,Columbus,Ohio,43229,east,OFF-PA-10000418,office supplies,paper,Xerox 189,419.4,5,0.2,70.816875,2016,4,6"
"2014-04-06,2014-04-08,first class,home office,United States,Philadelphia,Pennsylvania,19143,east,OFF-SU-10004498,office supplies,supplies,Martin-Yale Premier Letter Opener,10.304,1,0.2,-2.1896,2014,4,2"
"2014-04-06,2014-04-08,first class,home office,United States,Philadelphia,Pennsylvania,19143,east,FUR-TA-10001039,furniture,tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,2014,4,2"
"2014-04-06,2014-04-08,first class,home office,United States,Philadelphia,Pennsylvania,19143,east,TEC-AC-10004659,technology,accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,116.784,2,0.2,21.897,2014,4,2"
"2016-09-02,2016-09-06,standard class,consumer,United States,New York City,New York,10024,east,OFF-AR-10002240,office supplies,art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,0.0,19.6248,2016,9,4"
"2016-09-02,2016-09-06,standard class,consumer,United States,New York City,New York,10024,east,FUR-FU-10001967,furniture,furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0.0,9.995,2016,9,4"
"2016-09-25,2016-09-30,standard class,consumer,United States,Phoenix,Arizona,85023,west,FUR-TA-10002356,furniture,tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-39.724125,2016,9,5"
"2017-11-04,2017-11-11,standard class,home office,United States,Grand Prairie,Texas,75051,central,OFF-LA-10003923,office supplies,labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88,2017,11,7"
"2016-07-09,2016-07-13,standard class,corporate,United States,New York City,New York,10035,east,FUR-CH-10002335,furniture,chairs,Hon GuestStacker Chair,408.006,2,0.1,70.816875,2016,7,4"
"2016-07-09,2016-07-13,standard class,corporate,United States,New York City,New York,10035,east,FUR-FU-10000723,furniture,furnishings,""Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"",165.28,4,0.0,14.8752,2016,7,4"
"2014-06-30,2014-07-05,standard class,consumer,United States,New York City,New York,10024,east,OFF-BI-10002867,office supplies,binders,GBC Recycled Regency Composition Covers,334.768,7,0.2,70.816875,2014,6,5"
"2017-01-28,2017-01-31,second class,home office,United States,Costa Mesa,California,92627,west,TEC-AC-10000580,technology,accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0.0,26.3967,2017,1,3"
"2017-01-28,2017-01-31,second class,home office,United States,Costa Mesa,California,92627,west,FUR-FU-10003976,furniture,furnishings,""DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"",37.74,3,0.0,12.8316,2017,1,3"
"2015-09-21,2015-09-24,first class,corporate,United States,Houston,Texas,77041,central,TEC-PH-10002922,technology,phones,ShoreTel ShorePhone IP 230 VoIP phone,498.93,7,0.2,70.816875,2015,9,3"
"2015-09-21,2015-09-24,first class,corporate,United States,Houston,Texas,77041,central,TEC-AC-10004353,technology,accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,2015,9,3"
"2015-09-21,2015-09-24,first class,corporate,United States,Houston,Texas,77041,central,FUR-FU-10001706,furniture,furnishings,Longer-Life Soft White Bulbs,4.928,4,0.5,-1.4784,2015,9,3"
"2015-09-26,2015-09-30,standard class,corporate,United States,Mesa,Arizona,85204,west,OFF-PA-10000501,office supplies,paper,Petty Cash Envelope,86.272,4,0.2,31.2736,2015,9,4"
"2015-09-26,2015-09-30,standard class,corporate,United States,Mesa,Arizona,85204,west,OFF-BI-10000778,office supplies,binders,GBC VeloBinder Electric Binding Machine,72.588,2,0.5,-39.724125,2015,9,4"
"2015-09-26,2015-09-30,standard class,corporate,United States,Mesa,Arizona,85204,west,OFF-AP-10004980,office supplies,appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,2,0.2,14.4096,2015,9,4"
"2015-09-26,2015-09-30,standard class,corporate,United States,Mesa,Arizona,85204,west,OFF-BI-10003984,office supplies,binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.5,-39.724125,2015,9,4"
"2015-09-26,2015-09-30,standard class,corporate,United States,Mesa,Arizona,85204,west,OFF-ST-10000798,office supplies,storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,6,0.2,-1.4988,2015,9,4"
"2015-09-26,2015-09-30,standard class,corporate,United States,Mesa,Arizona,85204,west,TEC-PH-10001750,technology,phones,Samsung Rugby III,263.96,5,0.2,23.0965,2015,9,4"
